Review,Username,Rating,NegativeRating,NeutralRatings,PositiveFeeling,AppName
"Não existe opção de pular etapa de verificação por CNH, o aplicativo te obriga a preencher com uma data (que simplesmente não é válida, pois não tenho CNH) e logo depois dá erro no reconhecimento facial. Não mostra opção de inserir os dados do título de eleitor ao invés de CNH.",dxxxd,1,1,0,0,br.gov.meugovbr
"As mensagens de erro/alertas durante o reconhecimento facial não podem ser apresentadas como texto apenas, pois lembre-se que as pessoas nessa etapa estão sem seus óculos. Reproduza em audio qualquer alerta ou recomendação (p. ex: aproxime o rosto)",Fabio Fagundes,5,0,0,1,br.gov.meugovbr
Como sempre o pouco xaso do serviço público. Ate estava funcionando em um outro app a minha cart. motorista. Depois da migração para o Gov Br nada funciona. O gov br não envia SMS com código de acessos para ligin duas etapas e não prover outro método de acesso. Decepção total,I0II0 0I00I 000II T4V4R35,1,1,0,0,br.gov.meugovbr
"Atualizando minha avaliação... Sim, a rotina de reconhecimento facial é péssima!!! A resposta do desenvolvedor, então, é uma prova de que não há interesse em melhorar: resposta burocrática, insossa, ridícula ao repetir o que já sei. Nosso governo merece trabalho melhor, não um app que nos envergonha. Há alguém interessado em fazer o app funcionar ou vamos ficar no ""não é comigo"", ""a culpa é do usuário"" e ""sentimos muito""? Vambora trabalhar!",Luiz Fernando,2,1,0,0,br.gov.meugovbr
"Toda vez que tento fazer a validação facial para acessar minha conta dá erro dizendo que não é possível concluir. Já fiz tudo que é orientado (local bem iluminado, bom posicionamento da câmera, etc) mas o problema persiste. Preciso acessar os serviços do portal e estou impossibilitado!",Petrônio Carvalho,1,1,0,0,br.gov.meugovbr
"Não tenho CNH portanto não posso usar este aplicativo? Sou estrangeiro com residência permanente e funcionário público federal (prof universitário). Como vou acessar o meugov.br ? Me cadastrei no gov.br via cadastro do meu banco sem problemas, mas ainda assim o app exige verificação facial para começar a usar. Depois de encerrar o SIGEPE, vou ficar sem acesso ao contracheque porque não tenho CNH ?!",Vitor Araujo,1,1,0,0,br.gov.meugovbr
"A validação facial funcionou em um celular de boa. Troquei e, no mais novo, foi MUITO difícil. O sistema de envio de número por SMS demora (operadora Claro). Aí, quando chega, expirou. Parece brincadeira, mas repeti umas 10 vezes. Tenho certificado digital. Poderia haver outros meios, porque esse falha muito e deixa o cidadão na mão.",Marco Pivetta,1,1,0,0,br.gov.meugovbr
App lixo simplesmente não reconhece meu rosto de maneira alguma tentei milhoes de vezes e simplesmente não vai quero cancelar minha Mei e agora so da com esse app terrivel. E se eu nao pago a mei voces me comem o cu né mas pra cancelar tenho que usar um app que não funciona governo um deservico de todos.,Bruno Miguez,1,1,0,0,br.gov.meugovbr
"Primeira vez que entro no aplicativo , e Ja tem cadastro que eu nunca fiz com email comecado com F, sendo que me chamo Cintia e nunca fiz cadastro neste aplicativo nem no site...e pior que nao sei nem onde entrar em contato para dizer que tem outra pessoa usando esta conta. PRIMEIRA VEZ QUERENDO USAR O APLICATIVO E NAO CONSIGO.",Cíntia Patricia,1,1,0,0,br.gov.meugovbr
"A funcionalidade de ativação biométrica a partir de imagens do rosto não funciona muito bem. Seguidamente ele reinicia as instruções porque não consegue detectar que a pessoa virou o rosto por exemplo. Demora uma eternidade para entender que o rosto já está centralizado ou que não dá para aproximar mais. Quando finalmente detecta que está centralizado e pede para virar o rosto e a pessoa vira o rosto, o app se perde e pede tudo denovo. O timer não ajuda e cada vez que zera, precisa logar de novo",Guilherme Taffarel Bergamin,1,1,0,0,br.gov.meugovbr
"Instalei só por curiosidade. O aplicativo não teve nenhuma utilidade para mim. Só mostrou meu CPF. Deu muito trabalho para acessar. Muito chata a validação facial, quase nunca funciona, mas tem que fazer toda vez quando for acessar o app. Deveria ser exigida apenas quando fosse necessária uma prova de vida, não para simples consultas. Os aplicativos Carteira Digital de Trânsito e e-Título são muito melhores.",Raffaello Bruno,2,1,0,0,br.gov.meugovbr
"Eu testei o App com minha mãe, mas não consegui fazer o reconhecimento facial dela. Quando chega nas etapas que pede para virar para direita ou esquerda, o App não reconhece. Tentei de tudo quanto é forma mudei a cãmera de frontal para traseira, mudei o smartphone para outro com melhores especificações. Tentei ambiente bem iluminado e sem objetos ao fundo. Minha mãe é cor parda e estava com o rosto simples (sem maquiagem). Por favor, verifiquem o que está ocorrendo. Obrigado.",Jorge Souza,1,1,0,0,br.gov.meugovbr
"antes de logar tem uma etapa de reconhecimento facial que sempre da problema. basicamente me forçam a ter o aplicativo para 1 autorização que ainda depois terei que ir fisicamente concluir. Não há funcionalidades úteis, somente gasta espaço de maneira é obrigatória. *Edit suporte falou a mesma coisa que o App, mas ignoraram o ponto que a validação por imagem esta ruim, eu consegui apos muito tentar, meu ponto é a experiência foi ruim. mantenho nota 1",Tomás Mosconi,1,1,0,0,br.gov.meugovbr
"Não há condições de fazer reconhecimento facial. Como tantos outros relatam, vc tenta inúmeras vezes com fundo neutro e na gravação da foto, o app informa que não foi possível o procedimento. É frustante porque em outros programas que requerem tal procedimento (como o e-CPF), fluiu normalmente. Vc desiste como aposentado e como brasileiro. Atualiz1: A resposta dada ao problema é padrão. E não resolve. Atualiz 2: O site indicado pra resolver é travado. Só serve pra recup senha. Não é o caso.",Amauri Brandalize,1,1,0,0,br.gov.meugovbr
"Não foi possível validar minha foto, apesar de várias tentativas nas condições ideais para tirar a foto. É claramente um defeito, porque o Nubank e o Sofisa usam o mesmo procedimento e consegui validar com eles na primeira tentativa. Até no Cebraspe consigo validar minha foto, mas nesse aplicativo não funcionou. Já estou com iluminação máxima num paredão branco, a culpa é sim do aplicativo. E já tenho conta gov.br, mas sem a foto não loga. Resposta absurda, inútil e preguiçosa.",André Queiroz,1,1,0,0,br.gov.meugovbr
"Reconhecimento facial não funciona. Testamos todos aqui em casa, com 4 celulares diferentes, no sol, com fundo branco, com luz de gravação, e nada. Não funcionou para ninguém. Péssima experiência. Perdemos quase duas horas até perceber que o aplicativo é ruim mesmo. Segue firme e forte, como tudo que é feito por órgão público neste Brasilzāo. Editado: Por coincidência estava falando com um amigo de um escritório de contabilidade e ele me falou que tem vários clientes com o mesmo problema. Lamen",Fernando Rubbo,1,1,0,0,br.gov.meugovbr
Muito bom,Marcelo Melo,5,0,0,1,br.gov.meugovbr
"Passa 20 a 40s (até 60!) em ""centralisar o rosto"", mesmo com o rosto já centralisado, não restando tempo para o restante. Uma vez iniciada a identificação por imagem, as outras opções de validação não voltam a aparecer.",Geraldo Lino de Campos,1,1,0,0,br.gov.meugovbr
"Péssimo. A identificação facial não funciona, iluminação estava boa e foi tirado com um Galaxy S9 que possui uma excelente câmera. No final, após cerca de meia hora tentando ajudar um idoso a fazer o procedimento, diz que não foi possível reconhecer. Muito difícil ser utilizado por um idoso, e porque existe tempo de 1 minuto pra tirar todas as fotos? Isso torna o que já era complicado, impossível. A cada tentativa, tem que entrar com os dados novamente. Péssima usabilidade e péssimo software",André Ramos,1,1,0,0,br.gov.meugovbr
Não consigo fazer a minha validação biomédica facial e nem consigo habilitar a verificação em duas etapas.,Zara Martinez,1,1,0,0,br.gov.meugovbr
"Péssima. Necessito do programa para resgatar o IR via e-CAC e não consigo finalizar o reconhecimento facial. Ultimamente este nem se inicia e já sou devolvido à tela de login. No site para desktop, não consigo vincular verificar digital (certificado.confiabilidades.acesso.gov.br demorou muito tempo para responder). Se for para dificultar a vida do cidadão nesse modelo draconiano, por favor, voltemos ao formato de certificado digital.",Nícolas Irineu Teixeira,1,1,0,0,br.gov.meugovbr
"Não gostei, pouco tempo para autenticação.",Kevem Patryk,3,0,1,0,br.gov.meugovbr
"Troquei a senha e agr dá erro no acesso a conta, serviço fraco!",Madson Mauricio,1,1,0,0,br.gov.meugovbr
Toda hora pede autenticação de novo! E não estou falando em foto.,João Carlos Mendes Luís,2,1,0,0,br.gov.meugovbr
Impossível fazer prova de vida com um idoso por reconhecimento facial. Um desrespeito.,Christopher Oliveira,1,1,0,0,br.gov.meugovbr
Reconhecimento facial demorado e com vários erros.,Tilio Junior Marigo,2,1,0,0,br.gov.meugovbr
Não consigo fazer a validação biométrica 😒😒😒,Vinicius Martim,3,0,1,0,br.gov.meugovbr
"Tentei dezenas de vezes fazer a prova de vida via aplicativo, mas não funciona.",Pedro Castro,1,1,0,0,br.gov.meugovbr
"Após muitas e muitas tentativas, a validação biométrica facial não funciona!",Rodrigo Meira,1,1,0,0,br.gov.meugovbr
Bem legal o app. Mas o e-cac não reconhece o selo prata e ouro da minha conta. Como resolver?,Almeida Jr.,4,0,0,1,br.gov.meugovbr
muito fácil de usar,Leonardo Garcia,5,0,0,1,br.gov.meugovbr
pode até ser ótimo mas eu não vou descobrir pq o reconhecimento facial não reconhece meu rosto e não me deixa acessar :),Natália Pinheiro,1,1,0,0,br.gov.meugovbr
util e pratico,Lucy Nieves,5,0,0,1,br.gov.meugovbr
"Aplicativo Muito Ruim, não sei porque o governo nao arruma desenvolvedor bom. Horrivel, mesmo fazendo tudo que a validação pede",IONE RODRIGUES,1,1,0,0,br.gov.meugovbr
"Primeira experiencia ruim, o sistema não funcionou, tentei por alguns minutos não funcionou, não consegui realizar a biometria. - Atualização, Tentei novamente após o comentário do suporte e funcionou.",Jimmy Felipe,4,0,0,1,br.gov.meugovbr
"Infelizmente a autenticação por foto não funciona. Ambiente iluminado, celular de qualidade e o app retorna que não foi possível pois a foto está em baixa qualidade.",Eduardo Esteves,1,1,0,0,br.gov.meugovbr
"Pra eu cadastrar me obriga a colocar a data de emissão da cnh, mas eu não tenho cnh, aí faço como se não tem outra opção, o RG por exemplo. Lixo",Rafael Moreira,1,1,0,0,br.gov.meugovbr
"App muito rápido. Porém, não conclui de jeito nenhum a validação facial, mesmo com iluminação boa, câmera 12MP, o círculo verde completa, processa e sempre dá no final, falha na validação biométrica. Muito triste!",Marcivaldo Cardoso Lopes,1,1,0,0,br.gov.meugovbr
"Quem criou a parte de reconhecimento facial? Péssimo!! Agradeço a atenção, pela resposta. Mas já há quatro dias tento entrar no aplicativo para verificar minha declaração de IR, sem sucesso! Sei que segurança é necessária, mas isto não está funcionando. É uma porta com fechadura forte, ms quebrada.",heitor basso,1,1,0,0,br.gov.meugovbr
"Não consigo passar do reconhecimento facial com uma câmera de 12MP luz branca e parede branca. Com luz amarela e parede branca não deu também. Fora isso, a voz que passa instruções parou de falar na terceira tentativa. Reconhecimento facial é tão seguro quanto um cadeado. Enfim, tem alguma outra opção pra ativar autenticação em duas etapas?",Henryk Budzinski,1,1,0,0,br.gov.meugovbr
"Péssimo! A validação facial foi testada antes de ser colocado em produção?? Pior que o app, será a resposta Ctrl+C, Ctrl+V deste comentário...(usada para qualquer comentário). Típico de empresas/instituições que não dão à mínima importância para o usuário. Escrevi essa resenha no mês 07/2020...agora eu a edito no mês 03/2021, e adivinha?? O reconhecimento facil continua não funcionando! (mas agora ele pede para você fazer uma série de movimentos antes de dar inválido!)",mceoni,1,1,0,0,br.gov.meugovbr
"A biometria com foto do rosto NUNCA funciona. O fórmulario informado na resposta é para quem precisa recuperar a conta, não para quem a biometria não funciona (minha senha está correta pq funciona no site, é só o app ruim que não ,e deixa entrar).",Rodolfo Stangherlin,1,1,0,0,br.gov.meugovbr
"Reconhecimento facial não funciona, mesmo em ambiente bem iluminado, com fundo branco e com câmera de boa resolução. Estou a vários dias tentando em horários alternativos e com a última versão disponível, porém sem sucesso. Pelos comentários do aplicativo, parece ser um erro comum a muitos usuários do aplicativo.",Rogério Kunkel,1,1,0,0,br.gov.meugovbr
"Cinceramente Um aplicativo deve ser seguro para que os usuarios sintam confidentes e sem burocracia, esse APP deveria ser algo serio e util, mas Nao funciona, ja fiz de tudo para instalar no meu crome book, em dois celulares depois de horas tentando no final so me resta frustacoes, no momento isso e um crap !!! O app nao faz um link seguro atravez de EMAIL e tao pouco reconhece meu email.",Geraldo Cardoso,1,1,0,0,br.gov.meugovbr
"uma tortura fazer a validação facial, ele não reconhece e tem tempo",Camila Pereira,1,1,0,0,br.gov.meugovbr
"Pra um serviço publico, vcs tão de parabéns! to surpreso",Edson Bersan,5,0,0,1,br.gov.meugovbr
O aplicativo não reconhece movimentos faciais durante a validação.,Guilherme Nobre,2,1,0,0,br.gov.meugovbr
"Reconhecimento Facial é horrível, colocar opções como Biometria",Adalberto Santana,1,1,0,0,br.gov.meugovbr
diz um app estatal que funciona,Lucas Teixeira,1,1,0,0,br.gov.meugovbr
Mto bom.,Jossidan Silva,5,0,0,1,br.gov.meugovbr
"Bom a aplicativo, mas ao finalizaro reconhecimento facial o mesmo solicitou uma foto para o App, mas a foto saiu ruim e não consigo substituir. Como trocar a foto?",Marcelo Rodrigues de Farias,4,0,0,1,br.gov.meugovbr
"a validação facial é extremamente difícil, minha mãe é idosa e não consegue fazer, eu a ajudei mas tive que viajar até a cidade dela só para isso",Eduardo Buosi,1,1,0,0,br.gov.meugovbr
"O app não dá opção de entrar com o número do título de eleitor, solicita a CNH direto, porém o solicitante nem tem CNH, como proceder nesse caso?",Helker Cruz,3,0,1,0,br.gov.meugovbr
horrivel!,Elian “슬픈 한국인” Dutra,1,1,0,0,br.gov.meugovbr
lixo,Ricky Barbosa,1,1,0,0,br.gov.meugovbr
"Minha experiência de usuário foi péssima, infelizmente. Foram muitas dificuldades para obter o reconhecimento facial, que não funcionou a contento. Também o login poderia ser melhorado, sem a necessidade de captcha ou mesmo ter de digitar CPF/senha a cada vez que for entrar.",Henrique Broering Rohden,1,1,0,0,br.gov.meugovbr
"O app continua apresentando o erro (ERL002600) mesmo eu já tendo feito a recuperação de conta diversas vezes. Como resolver esse meu problema de acesso? Tenho que dar entrada no seguro desemprego e não consigo. NINGUÉM consegue me ajudar a resolver. Se o aplicativo veio para facilitar, recomendo que isso realmente aconteça.",André Munhoz,1,1,0,0,br.gov.meugovbr
"Meu amigo, esse negócio de tirar fotos com limitações de tempo é uma piada, demora para reconhecer e não finaliza",Robert de Moura,1,1,0,0,br.gov.meugovbr
"Esse aplicativo é horrível, não foi pensado nos usuários e muito menos nas pessoas mais velhas. A CONTA NO .GOV É CRIADA AUTOMATICAMENTE SEM A CIENCIA DO USUARIO(!?) e deixa os usuários sem acesso, deixando obrigatório a ida até a um banco (credenciado) para REINICIAR A SENHA. O reconhecimento facial não foi pensado nos celulares com câmeras de qualidade inferior. Pior experiência de usuário possível!",Rodrigo Pirolo,1,1,0,0,br.gov.meugovbr
"O app e bem moderno, intuitivo.",Daniel STR,5,0,0,1,br.gov.meugovbr
Não consigo recuperar a senha.,Fabrício César Franco,1,1,0,0,br.gov.meugovbr
"Não consigo entrar na minha conta no app, pede CNH. Não tenho CNH.",Mara Maria,1,1,0,0,br.gov.meugovbr
Excelente app. muito boa iniciativa do governo!,Edson Cilos Vargas Júnior,5,0,0,1,br.gov.meugovbr
um pouco complicado o reconhecimento facial. Mas de resto nada a reclamar.,Jonnatan Oliveira,4,0,0,1,br.gov.meugovbr
Fantástico. Facilidades e integrações nunca vistas.,Aristeu Duarte,5,0,0,1,br.gov.meugovbr
nao reconhece bem os movimentos,Tiago Fernandes,4,0,0,1,br.gov.meugovbr
Horrível pra prova de vida,Tairoeu Machado,3,0,1,0,br.gov.meugovbr
"A validação facial não funciona nunca, nem pra mim nem pra minha mae",Ana Rebello,1,1,0,0,br.gov.meugovbr
"incrivel, te amo muito",Victor Cruz,5,0,0,1,br.gov.meugovbr
Nao tenho carteira de motorista. Mas tenho titulo de eleitor. Mas so aparece opcao de validar a foto pela cnh,Ca Junior,1,1,0,0,br.gov.meugovbr
Enfim pessoa competente que sabe o que o usuário espera do erário.,Getulhio Kuroiva,5,0,0,1,br.gov.meugovbr
Se erramos uma vez durante a sequência o software não consegue mais capturar a imagem e temos que fazer outra sequência.,Vanessa dos Santos,3,0,1,0,br.gov.meugovbr
"Cadadtrei o cpf.. mas nao consigo cadastrar a cnh, como devo fazer isso ??? Obrigada",Têmis Agnoletto de Oliveira,2,1,0,0,br.gov.meugovbr
Top!,Carlos Domingues,5,0,0,1,br.gov.meugovbr
Ainda não conheço o app o suficiente para expor uma opnião precisa. Mas gosto bastante da idéia do id.,Emilaine Tomaz,4,0,0,1,br.gov.meugovbr
"Muito bom mas poderia ter mais documentos dentro, como o título de eleitor, carteira de trabalho, SUS e outros",Vinícius Godoy,4,0,0,1,br.gov.meugovbr
"Minha CNH eu estou com o cabelo preto e ao registrar no aplicativo, não reconheceu meus cabelos grisalhos.",Sergio Montini,2,1,0,0,br.gov.meugovbr
worst thing,Aaron Aragon Maroja,1,1,0,0,br.gov.meugovbr
Tirem do app este negocio de validar por CNH ou titulo de eleitoral ( doc inútil) mudem pra pedir numero de identidade,Lucia Oliveira,1,1,0,0,br.gov.meugovbr
"Horrível. Brucratico. Ruim. Quando o número de celular era o problema. Não consegui entrar. Quando consegui, eles pediram data da emissão de CNH. EU NEM TENHO CNH",Vinícius Bueno,1,1,0,0,br.gov.meugovbr
funcionando por enquanto,chuazinerd,2,1,0,0,br.gov.meugovbr
otimo e pratico,Marina Padilha,5,0,0,1,br.gov.meugovbr
Não valida a biometria,Rafael Vieira Morais,1,1,0,0,br.gov.meugovbr
Parabéns pela modernização,Tarciso A. de Sousa Junior,5,0,0,1,br.gov.meugovbr
Good app,alvaro mayrink,5,0,0,1,br.gov.meugovbr
excelente app!,Nélio Mesquita de Lima,5,0,0,1,br.gov.meugovbr
Parabéns aos servidores que dão o sangue pra desenvolver soluções simples e avançar o Brasil para um país de primeiro mundo...,Leonardö Silva,5,0,0,1,br.gov.meugovbr
Não reconhece a face....,Vinicius Mota,1,1,0,0,br.gov.meugovbr
Nice,Djalma Rafael,5,0,0,1,br.gov.meugovbr
complicado de usar,Kevin,2,1,0,0,br.gov.meugovbr
"Olá! Muito legal a iniciativa. Existe alguma opção para a troca da foto, assim como o aplicativo do CPF Digital?",Mauricio Takeo,5,0,0,1,br.gov.meugovbr
"Pelo amor de Deus, aplicativo horroroso, não funciona direito, a qualidade da imagem da câmera fica muito ruim e não identifica direito os movimentos da pessoa, simplesmente não dá.",Victor Alves,1,1,0,0,br.gov.meugovbr
"Não consigo passar pela biometria, reclama da imagem, já tentei com todo tipo de luz diferente. Não tive problema pra fazer o mesmo processo no app de CPF!",Janaina Pilar,1,1,0,0,br.gov.meugovbr
"Quanto eu entro no app pede pra eu fazer o parte facial aí fasso tudo que pede pisca,virar o rosto,etc. Da tudo certo mais fala que não tem biometria invalida o que devo fazer",Max Adley,1,1,0,0,br.gov.meugovbr
"Olá, poderia ter uma opção para mandar mensagem ao suporte para feedback ou sugestões. E também poderia ter a opção de trocar a foto cadastrada, uma vez que ela não serve só para validação, ela fica também para visualização",Gustavo Guedes,4,0,0,1,br.gov.meugovbr
Bom!,Eduardo Moura,5,0,0,1,br.gov.meugovbr
mal otimizado,Chewee BR Production,2,1,0,0,br.gov.meugovbr
bem feito,Soft Flow,5,0,0,1,br.gov.meugovbr
ótimo aplicativo,Tereza Luiza Araujo Ribeiro,5,0,0,1,br.gov.meugovbr
Um lixo! A validação facial sempre retorna a mensagem de Inválida! É aquele já conhecido problema em quase tudo o que é oferecido pelo governo: Raramente funciona. 🤨,Sergio Hipolito,1,1,0,0,br.gov.meugovbr
"Terrível, ja tenho registro msm assim ele pede verificação biometrica com meu rosto fiz diversas vezes e nao consegue identificar meu rosto mesmo eu estando em um local claro e sendo possível ver meu rosto com clareza",Ssonyro (Cyrus),1,1,0,0,br.gov.meugovbr
otimo,Wagner Neiva,5,0,0,1,br.gov.meugovbr
"Horrível esse app, limitadíssimo, já no cadastramento da minha conta me bloqueou e não consigo acessar meus dados. App burro, não permite voltar, corrigir, alterar dados, se não tenjo CNH então não posso me cadastrar? Ah, fala sério! Desperdicei minutos tentando usar e escrevendo review.",Viviane Martins,1,1,0,0,br.gov.meugovbr
"Está muito ruim, minha validação facial sempre da inválida, mesmo fazendo todos os passos direitinho e até mesmo quando entro no App ele já diz que minha biometria esta inválida, sendo que nem comecei a fazer nada",Higor Ramos,1,1,0,0,br.gov.meugovbr
ruim,Raphaela Mello,1,1,0,0,br.gov.meugovbr
ok,EDSON JOSÉ DE LUCENA,5,0,0,1,br.gov.meugovbr
Otimo,Hyperom,5,0,0,1,br.gov.meugovbr
ótimo,Lazaro Dias,5,0,0,1,br.gov.meugovbr
rápido,Regina Ferreira,4,0,0,1,br.gov.meugovbr
"Não consigo acessar pois pede dados de CNH a qual eu perdi há mais de 10 anos e não sei os dados. Impossivel validar a leitura facial, mesmo em boa luz e fundo branco não consigo concluir.",Filipe Borin da Silva,1,1,0,0,br.gov.meugovbr
"Não funciona tirei foto em todos ambientes mais de 20 vezes fiz tudo que pediu de várias formas possíveis e quando chegava na foto final eu tirava a foto e ele dizia que tava errado, quase quebrei meu celular por causa disso",Harmonia Livre,1,1,0,0,br.gov.meugovbr
"Tentei a versão mais recente. Tenho reconhecimento facial cadastrado pelo Título Eleitoral. Estou executando o processo pedido, mas sempre surge a msg verificação biométrica inválida. Agradeço se puderem me dar um feedback sobre isso. Estou precisando urgentemente de fazer o reconhecimento facial.",Salvador Scofano,1,1,0,0,br.gov.meugovbr
"Não consigo me logar, tenho 2FA habilitado na minha conta e não recebo de jeito nenhum o SMS para autenticar. No reset de senha eu recebo sem problemas, mas depois disso para logar não recebo. A quem posso recorrer para ajeitar esse bug ou retirar o 2FA da minha conta? Muita gente com esse mesmo problema. Não chega nada pelo App amigo. Já desinstalei e tudo mais. Desabilitem por favor 2FA da minha conta porque eu não estou conseguindo acessar documento nenhum digital por conta disso.",Leônidas A. Silva,1,1,0,0,br.gov.meugovbr
Está aplicativo não aceita nada de minhas informações. Nem fotos nem minha CNH.. e a site também não aceita minha data de nascimento. Não consigo reclamar também a site falou meu CPF inválido.. . Qual a problema Eu não sabia.. como eu posso resolver o problema também não sai .. com quem eu posso falar não sai.. Se posso alguém entera em contato comigo agradeço.. Preciso de manda meus documentos para o polícia federal. Por favor.. Preciso de ajuda.por favor..,Tamer elgendy (tamer elgendy),1,1,0,0,br.gov.meugovbr
"Eu não possuo CNH, e por isso não consigo fazer validação facial.",Gabriel Rodrigues de Moura,1,1,0,0,br.gov.meugovbr
Exige reconhecimento facial para vigilância dos cidadãos,Bruno Spezzotto,1,1,0,0,br.gov.meugovbr
"Estou tendo dificuldades para acessar, já tentei resgatar a senha diversas vezes. App inútil",Gustavo K.,1,1,0,0,br.gov.meugovbr
verificacao facial horrivel,Uchiha Fabio,1,1,0,0,br.gov.meugovbr
"Tira um monte de foto da sua cara e diz que não é você. Mais um serviço público entre TODOS que não funcionam. Privatiza tudo, já!",André Luís Michels Alcântara,1,1,0,0,br.gov.meugovbr
Tremenda dificuldade p fazer a prova de vida pelo aplicativo do celular!So da erro.Ajuda ai por favor.Fazendo uma correção:O meu sobrenome e PEREIRA.E q ta saindo com 2 RRs.E c 1 so!,Deuzamar Perriera,4,0,0,1,br.gov.meugovbr
otimooo,Lucas Alves,5,0,0,1,br.gov.meugovbr
ótimo,everton luz,5,0,0,1,br.gov.meugovbr
otimo,Flávia Roza,5,0,0,1,br.gov.meugovbr
"Não estou conseguindo acessar. Mesmo acessando com certificado digital, pede pra validar biometria. Porém ao tentar tirar a primeira foto (não sei se tem outras) acusa ""Verificação biométrica inválida"". Já mudei de ambiente, usei a camera traseira, dianteira, mudei a iluminação, coloquei o celular em um tripé. A única coisa que não fiz e não o farei é tirar a barba.",Henrique Ribeiro,2,1,0,0,br.gov.meugovbr
por enquanto tá funcionando bem,Susi Lopes,5,0,0,1,br.gov.meugovbr
o reconhecimento facial não funciona de jeito nenhum,Rene Nathan (dorminbrasil),1,1,0,0,br.gov.meugovbr
É simplesmente impossível cadastrar o reconhecimento facial,Silvia Machado,1,1,0,0,br.gov.meugovbr
MUITO FACIL DE USAR E BEM EFICIENTE,Renato Bizzarri,5,0,0,1,br.gov.meugovbr
Já tentei várias vezes mas a validação facial nunca é aprovada,Everton Bernardo,2,1,0,0,br.gov.meugovbr
"Quem não tem CNH não pode entrar na sua própria conta do gov.br, tornando inútil para muitos.",Red Rose,1,1,0,0,br.gov.meugovbr
Top,Chris,5,0,0,1,br.gov.meugovbr
meio chato,Z y,1,1,0,0,br.gov.meugovbr
ok,felipe mateus,5,0,0,1,br.gov.meugovbr
"Aplicativo péssimo, assim como nosso governo só funciona quando quer... reconhecimento fácil não funciona, pergunta toda hora se é robô, volta sozinho pro início, não sai do lugar, impossível lidar com esse aplicativo.",Lorran César,1,1,0,0,br.gov.meugovbr
lixo,Brenner Henrique,1,1,0,0,br.gov.meugovbr
"Nunca consegui passar do login. Reconhece a minha senha do Gov.br, mas pede para fazer o reconhecimento facial. Nesta etapa, até reconhece os movimentos no meu rosto, solicitados no tutorial, mas após tirar a selfie final, sempre diz que a verificação biometrica é inválida. Há meses venho tentando, já cortei o cabelo, tirei a barba, tentei com mais, ou com menos iluminação, e nada. Os critérios ou o cadastro usado para o reconhecimento facial estão incorretos.",Marcus Thomazinho,1,1,0,0,br.gov.meugovbr
dificuldade no reconhecimento facial,Silas Christian Antunes Silva,3,0,1,0,br.gov.meugovbr
Interessante e util,George Fadul,5,0,0,1,br.gov.meugovbr
"Queria ser um robô pra ver se era mais fácil acessar esse aplicativo. Ok que precisam de etapas de segurança, mas o processo precisa ser mais simplificado. Uma luta pra conseguir recuperar a senha.",Lysis Lilian,1,1,0,0,br.gov.meugovbr
legal,Samira Ordahi,4,0,0,1,br.gov.meugovbr
Péssimo aplicativo reconhecimento não funciona nem frontal e muito menos traseira quando resolve funciona e vai tirar a foto trava e tem que começar tudo de novo uma grande vergonha esse aplicativo está mais pra tirar o usuário do sério do que ajudar eu não tive nenhuma ajuda desse aplicativo só raiva não recomendo.,Ygor Soares,1,1,0,0,br.gov.meugovbr
Não dá pra fazer absolutamente NADA no aplicativo. Tudo dá erro. Horrível. Vergonha.,Beatriz Batista,1,1,0,0,br.gov.meugovbr
Não consigo instalar a nova versão. Ele está dizendo q a minha versão está desatualizada.,Anita Kesselman,1,1,0,0,br.gov.meugovbr
Algeum ja faz cadasra com minha CPF. agora com faz caceila?? Juda prfar,pappu bt,1,1,0,0,br.gov.meugovbr
É fácil fazer!,Kenya Lemos,5,0,0,1,br.gov.meugovbr
top,Kaio Borba,5,0,0,1,br.gov.meugovbr
Péssimo aplicativo!,Rodrigo Rod,1,1,0,0,br.gov.meugovbr
aplicativo horrível,João Luiz Marcil Nerys,1,1,0,0,br.gov.meugovbr
totalmente funcional,Diego Bellon,5,0,0,1,br.gov.meugovbr
"Não consigo acessar a validação facial sem a CNH. Pelas informações do site, deveria conseguir acessar com título de eleitor também, já que nem todos tem CNH, mas no app não há essa possibilidade.",Juliana Domingues,1,1,0,0,br.gov.meugovbr
"horrível... passei horas ajudando minha avó a fazer a prova de vida e simplesmente a validação facial não funciona, não consegue detectar os movimentos dela. Quando finalmente conseguimos concluir, o aplicativo travou e tivemos que voltar do começo... horrível mesmo",Isadora Camilo,1,1,0,0,br.gov.meugovbr
"Tentei fazer a validação facial inúmeras vezes e simplesmente não funciona! (Estou usando um tripé para deixar o celular estável e uma ""ring light"" para obter uma boa iluminação.) Sempre a mesma mensagem: ""Verificação biométrica inválida Verifique as orientações de iluminação. A foto ou o dado estão incorretos."" Posso garantir que está tudo correto do lado de cá... Obs.: Já possuo usuário e senha cadastrados para os portais Gov.br! Minha CNH e meu Título de Eleitor já são digitais!",Enio Roboredo Sanches,1,1,0,0,br.gov.meugovbr
"Fui solicitado instalar nova versão do APP, mas já estou com essa nova versão e mesmo assim não consigo fazer o escaneamento facil, trava e não vai. Estou em ambiente super iluminado e o aparelho, um Sansung A30, possui excelente câmera com alta nitidez. Precisa melhorar muito o APP ou liberar a Prova de Vida presencial.",Kleiton Souto,1,1,0,0,br.gov.meugovbr
