Review,Username,Rating,NegativeRating,NeutralRatings,PositiveFeeling,AppName
Excelente!,A Google user,5,0,0,1,sentimentos
Ótimo app,A Google user,5,0,0,1,sentimentos
"AMEI a nova ferramenta de ""Guardar Dinheiro"". Eu realmente axhava um pouco confuso o débito, pagamento e rendimento ser no mesmo lugar, agora ficou bem mais organizado! meus parabéns à equipe!!!!",A Google user,5,0,0,1,sentimentos
Perfeito 💜,A Google user,5,0,0,1,sentimentos
"Sem problemas, atendimento praticamente istantâneo pelo app (não é um robô que te atende, é gente!), sem anuidade, fácilidade de uso inigualável. Se fosse ruim eu dizia, que eu sou desses. Recomendo.",A Google user,5,0,0,1,sentimentos
show,A Google user,5,0,0,1,sentimentos
ótimo,A Google user,5,0,0,1,sentimentos
incrivel,A Google user,5,0,0,1,sentimentos
amo,A Google user,5,0,0,1,sentimentos
"Acho que a opção de guardae dinheiro deveria ser separada por cofres com nomes, e eu somente uso o cartão como débito, mas a pagina inicial mostra o de crédito primeiro, deveria ter uma opção de escolha, e também de bloquear o crédito. Também fazer o débito com os mesmos mecanismo do crédito, como os ícones e os nomes exemplo lazer!!",A Google user,4,0,0,1,sentimentos
"Nao consigo fazer login nunca nesse app. As vezes quero ver meus gastos etc e o servidor esta sempre fora do ar. Sempre aparece 'tivemos um problema em carregar os dados'. Pfv, melhorem seus servidores ou me digam como proceder.",A Google user,1,1,0,0,sentimentos
"O aplicativo não aceita o pagamento de um boleto com data de ontem, sendo que ontem era feriado. Fiquei mais de meia hora no telefone, não consegui resolver (""política da empresa"" foi a resposta, o que quer que isso queira dizer???) e teria que paga ir em um banco pagar com multa...",A Google user,5,0,0,1,sentimentos
"Gosto demais do Nubank, é o meu único cartão. O problema é que está muito difícil aumentar limite com eles. Já enviei documentos atualizados, já requisitei por vários motivos específicos, e não é aprovado. Infelizmente terei novamente de ceder a outras instituições e ter outro cartão de crédito, pois com o limite que tenho, não posso nem cogitar em viajar e usar esse cartão internacionalmente. Se um dia isso for resolvido, edito o meu comentário e darei 5 estrelas sem sombra de dúvidas!",A Google user,3,0,1,0,sentimentos
"Sem dúvidas o melhor aplicativo para cartão de crédito/conta corrente. A usabilidade é um ponto impecável. Tudo pode ser muito bem identificado e a leitura dos dados financeiros é muito bem planejada. Nubank não está de parabéns somente pelo serviço inovador de altíssima qualidade, também pelo aplicativo que fora muito bem construído e constantemente disponível.",A Google user,5,0,0,1,sentimentos
Não dá pra acessar e fica o tempo todo dizendo que está com problemas técnicos e é pra tentar acessar mais tarde. Muito ruim.,A Google user,1,1,0,0,sentimentos
"No geral é um App bonito e tem boa usabilidade e é prático. Mas tem bastante bugs ainda. Por exemplo quando vc tenta pagar uma conta do mês passado atrasada que você inteirou uma parte do valor já anteriormente. Toda vez que clica no botão pagar em vermelho no valor dividendo ele não gera mais o boleto como fazia antes, ele vai pro mês atual e a fatura atual.",A Google user,4,0,0,1,sentimentos
"aplicativo leve, fácil de usar e o banco com inúmeras vantagens!",A Google user,5,0,0,1,sentimentos
"Melhor banco, simplesmente amo o nubank!",A Google user,5,0,0,1,sentimentos
"Simples de usar, design intuitivo e excelente suporte",A Google user,5,0,0,1,sentimentos
Nunca tive problemas. Tudo que preciso funcionando bem em um só lugar.,A Google user,5,0,0,1,sentimentos
"Minha experiência de 1 mês tá sendo incrível. Por favor, se mantenham assim.",A Google user,5,0,0,1,sentimentos
A melhor conta digital do país. Poupança nunca mais! Thank you Nubank,A Google user,5,0,0,1,sentimentos
Ted só em dias úteis,A Google user,3,0,1,0,sentimentos
Amo sou cliente evangelista ate,A Google user,5,0,0,1,sentimentos
Demora para chegar o cartão,A Google user,2,1,0,0,sentimentos
"Interface fácil, simples e direta com um atendimento no chat muito rápido.",A Google user,5,0,0,1,sentimentos
Não consigo mudar o email de cadastro. Quando clico pra alterar não acontece nada.,A Google user,3,0,1,0,sentimentos
Só falta o limite emergençial.,A Google user,5,0,0,1,sentimentos
o aplicativo nao está abrindo com o S9 na versão mais recente do Android,A Google user,2,1,0,0,sentimentos
the best!,A Google user,5,0,0,1,sentimentos
lovely!,A Google user,5,0,0,1,sentimentos
eu sinto falta de NFC no app para poder pagar caso não tenha o cartão em mãos,A Google user,4,0,0,1,sentimentos
"Prático, atencioso, seguro, ótimo. Edit: Deixa você (leitor de release), ansioso pelas novas atualizações.",A Google user,5,0,0,1,sentimentos
great!,A Google user,5,0,0,1,sentimentos
"Digitei o CEP de entrega errado, sem querer, e agora o app não permite alterar. Como proceder??",A Google user,1,1,0,0,sentimentos
Top,A Google user,5,0,0,1,sentimentos
Top,A Google user,5,0,0,1,sentimentos
amo vcs,A Google user,5,0,0,1,sentimentos
melhor banco,A Google user,5,0,0,1,sentimentos
"Que serviço sensacional!!!! Aplicativo muito bom e fácil de mexer, seu dinheiro rende 100% do CDI deixando na conta com liquidez diaria, eles estao sempre inovando e melhorando! Estao de parabens! só falta ter conta PJ hahah",A Google user,5,0,0,1,sentimentos
Excelente.,A Google user,5,0,0,1,sentimentos
"O aplicativo é bom e prático, porém para pagar boletos estou tendo problemas com a EDP bandeirantes, única empresa, poderiam colocar um OCR, visto que os numeros vem em cima do código para facilitar a vida.",A Google user,4,0,0,1,sentimentos
Increíble,A Google user,5,0,0,1,sentimentos
ótimo,A Google user,5,0,0,1,sentimentos
"Eu sinto falta de uma coisa: quando adicionamos tags às compras e pesquisamos pela tag, aparecem todas as compras que foram marcadas com a tag, inclusive aquelas em que a fatura já foi pega. Seria interessante o app separa-las, de maneira que eu consiga saber a soma das compras marcadas com alguma tag somente da fatura atual. Um abraço a todos!",A Google user,4,0,0,1,sentimentos
Melhor do mundo ❤️,A Google user,5,0,0,1,sentimentos
extremely good,A Google user,5,0,0,1,sentimentos
good,A Google user,5,0,0,1,sentimentos
"Aplicativo excelente limpo, bem abstraído, melhor aplicativo e banco digital, mas estou com um problema visual no aplicativo, meu aparelho é um Motorola g6 play android 9, quando clico sobre ver fatura, ele começa piscar para varios lados, mas como disse é apenas visual.",A Google user,5,0,0,1,sentimentos
"The best bank. Simplesmente o melhor banco que já utilizei. claro, direto, funcional, sem pegadinhas. banco para quem quer ser prontamente atendido sem frescuras e taxas escondidas.",A Google user,5,0,0,1,sentimentos
o melhor banco que precisamos. Por mais nubank's no mundo.,A Google user,5,0,0,1,sentimentos
App incrível. Equipe de suporte muito atenciosa !,A Google user,5,0,0,1,sentimentos
"muito bom, facil de usar e, tem tudo q eu preciso",A Google user,5,0,0,1,sentimentos
"serviços excelentes, nunca tive nenhum problema com o cartão, ou, conta",A Google user,5,0,0,1,sentimentos
Equipe atende rápido a todas as dúvidas e problemas. Melhor App no contexto de conta digital.,A Google user,5,0,0,1,sentimentos
"Bom app, só uso Nubank agora :)",A Google user,5,0,0,1,sentimentos
Simplesmente amo meu roxinho ;),A Google user,5,0,0,1,sentimentos
Eu sinto que não é a minha intenção de fazer isso por causa de um problema que eu não sei o que é isso aí.,A Google user,5,0,0,1,sentimentos
"Não consigo finalizar meu cadastro, já tem semanas que estou tentando me cadastrar e nada.",A Google user,1,1,0,0,sentimentos
"Parece ser muito bom, mas o aplicativo nao fecha nunca ?",A Google user,3,0,1,0,sentimentos
Amando e super indico!!! 😍,A Google user,5,0,0,1,sentimentos
"Faltam algumas funcionalidades simples na Nuconta, como agendamento de pagamento e débito automático do cartão de crédito Nubank.",A Google user,3,0,1,0,sentimentos
"Excelente. Para a nuconta ficar melhor ainda, vocês poderiam adicionar a função de DDA, iria facilitar muito minha vida",A Google user,5,0,0,1,sentimentos
Melhor do mercado!,A Google user,5,0,0,1,sentimentos
Exceptional ♡,A Google user,5,0,0,1,sentimentos
awesome.,A Google user,5,0,0,1,sentimentos
Simplismente o melhor,A Google user,5,0,0,1,sentimentos
top,A Google user,5,0,0,1,sentimentos
Não oferecem uma maneira de substituir o seu cartão velho por um novo sem desativar o antigo e ficar sem até chegar o novo. E você achando que o nubank tinha ideias novas. 👎,A Google user,1,1,0,0,sentimentos
o melhor,A Google user,5,0,0,1,sentimentos
"péssima, não me aprovou sendo que tenho uma renda de 2mil e nome limpo, poderiam verificar de novo? ouvi dizer muito a nubank mas fiquei triste porque não me aceitaram, estou precisando de um cartão de crédito!",A Google user,1,1,0,0,sentimentos
excelente,A Google user,5,0,0,1,sentimentos
"qual o problema com essa empresa?? O que quer dizer com ""de acordo com nossa analise seu perfil não foi aprovado"" Eu ia pedir meu primeiro cartão de credito com vocês e pelo jeito vocês ainda nao funcionam bem. Estou realmente decepcionada",A Google user,1,1,0,0,sentimentos
"Nubank esta bloquando os próprios usuários de acessarem a propria conta, ficou um saco usar nubank web agora precisa de qrcode e ficar pegando celular, fora que estou em uma luta para conseguir acesso a MINHA propria conta para tirar meu dinheiro faz semanas, ja enviei varias fotos com documentos e eles simplesmente não resolvem, ridículo",A Google user,1,1,0,0,sentimentos
"para mim é o melhor app para cartão de crédito e espero que se torne o melhor para conta bancária também. A experiência com o usuário é uma das melhores que já experimentei, até mesmo comparando com apps de outros países. Ainda falta alguns recursos na conta bancária, mas creio que eles estejam andando para melhorar isso também.",A Google user,5,0,0,1,sentimentos
"O melhor app de cartão que já vi, fantástico, eu amo as funcionalidades e o cartão",A Google user,5,0,0,1,sentimentos
melhor app e cartão! amo meu roxinho 💜,A Google user,5,0,0,1,sentimentos
Não é a toa que foi eleito o melhor banco em 2018 !!!,A Google user,5,0,0,1,sentimentos
Ótimo cartão de crédito 😁,A Google user,5,0,0,1,sentimentos
App sensacional. Banco ainda mais!,A Google user,5,0,0,1,sentimentos
Melhor gerenciamento de fatura do cartão de crédito e sem pagar a mais por isso,A Google user,5,0,0,1,sentimentos
Por enquanto a única coisa que sinto falta é um gráfico com as tags que marcamos as compras,A Google user,5,0,0,1,sentimentos
Não recebo mais a notificação de pagamento na data do vencimento da fatura.,A Google user,1,1,0,0,sentimentos
"O aplicativo é otimo, tudo super detalhado e fácil de encontrar.",A Google user,5,0,0,1,sentimentos
"Excelente aplicativo, interface limpa e intuitiva!",A Google user,5,0,0,1,sentimentos
Dia do leitor de release! Parabéns e obrigado pela criatividade!,A Google user,4,0,0,1,sentimentos
É muito mais que um cartão de crédito.,A Google user,5,0,0,1,sentimentos
excelente! experiência sensacional trabalhar com banco transparente e competente.,A Google user,5,0,0,1,sentimentos
"Melhor app, melhor cartão.",A Google user,5,0,0,1,sentimentos
melhor experiência em um banco digital,A Google user,5,0,0,1,sentimentos
O melhor banco do mundo.. o app é perfeito.. 1000 estrelas!!!,A Google user,5,0,0,1,sentimentos
"Não consigo mais atualizar o app, sempre diz que estou sem internet.",A Google user,1,1,0,0,sentimentos
"Em resumo simples, segura e efetiva. Além das vantagens que oferecem como instituição",A Google user,5,0,0,1,sentimentos
"o app é muito bom, mas falta impressão digital para desbloquear o app, pf nubank coloquem isso",A Google user,4,0,0,1,sentimentos
Tudo muito prático. Principalmente agora que disponibilizaram a função débito.,A Google user,5,0,0,1,sentimentos
Eu amo ser nu 💜,A Google user,5,0,0,1,sentimentos
Excelente APP... Ajuda bastante parabéns!!!,A Google user,5,0,0,1,sentimentos
Very good!,A Google user,5,0,0,1,sentimentos
"Excelente aplicativo, excelente empresa, excelente atendimento ao cliente, espero que as empresas no furuto se espelhem no roxinho pq eh bão demais!!!! Parabéns, Nubank!!!",A Google user,5,0,0,1,sentimentos
Excelente app e excelente cartão de crédito. Porém a Nuconta deixa a desejar pois paga para sacar dinheiro.,A Google user,5,0,0,1,sentimentos
"Já uso a anos mas depois de ter o meu dia oficial, o do leitor de release, o app merece todas as estrelas possíveis 💚",A Google user,5,0,0,1,sentimentos
delicia de cartao de crédito,A Google user,5,0,0,1,sentimentos
Muito bom!,A Google user,5,0,0,1,sentimentos
O Melhor App de Banco muito simplificado e agil. E o melhor suporte ao cliente que já vi no Brasil.,A Google user,5,0,0,1,sentimentos
great,A Google user,5,0,0,1,sentimentos
amazing,A Google user,5,0,0,1,sentimentos
Aplicativo simples e intuitivo. Através dele é possível resolver quase tudo e as exceções são resolvidas rapidamente pela equipe do Nubank por email.,A Google user,5,0,0,1,sentimentos
Simplesmente perfeito...,A Google user,5,0,0,1,sentimentos
nubank é o melhor,A Google user,5,0,0,1,sentimentos
muito bom!!!,A Google user,5,0,0,1,sentimentos
"o banco é bom, sou cliente desde o inicio, MAS ESSAS ATUALIZAÇÕES não deixam eu nem consultar minha fatura, tá horrivel de achar.",A Google user,2,1,0,0,sentimentos
Excelente!,A Google user,5,0,0,1,sentimentos
excelente!!,A Google user,5,0,0,1,sentimentos
"ta ficando incrivel, so poderia melhora para depositos e pagamentos em fim de semanas ou horarios depois das 17 horas, mais o app ta otimo ,bem simples e pratico.",A Google user,4,0,0,1,sentimentos
Excelente!,A Google user,5,0,0,1,sentimentos
melhor usabilidade,A Google user,5,0,0,1,sentimentos
"Gostei do aplicativo, tenho duas sugestões, 1- a Nu, como operadora financeira, poderia disponibilizar produtos de investimento em sua plataforma e, 2- suavisar as cores de fundo dos menus inferiores para melhor visualização.",A Google user,5,0,0,1,sentimentos
Andorei,A Google user,5,0,0,1,sentimentos
excelente,A Google user,5,0,0,1,sentimentos
Gostei,A Google user,4,0,0,1,sentimentos
"O aplicativo é muito bem feito. Mas a UX pode melhorar. Depois da última atualização parece que tem um outro aplicativo dentro do aplicativo. Além disso, faltam features mais detalhadas de gestão de gastos e possibilidades de investimentos.",A Google user,4,0,0,1,sentimentos
"A Nubank é direta e reta sem complicações mas sinto muita dificultade em saber quanto ganho diariamente com a conta Nubank. Gostaria que tivesse uma lista de quanto de juros foi incorporado à conta diariamente, eu só consigo saber isso tirando print todo dia :/. Grato!",A Google user,5,0,0,1,sentimentos
"Meio besteira pra mim, solicitei um convite e fui aprovado, pensei ""oba, vou poder pedir o cartao"", mó burocracia, tira foto disso e daquilo, finaliza o cadastro e na verdade era para uma continha ou sei lá o quê, aí quando solicito o cartão me dizem que não fui aprovado. Patético, se soubesse nem teria feito tanta coisa pra isso",A Google user,1,1,0,0,sentimentos
"Muito bom o app e o Nubank em geral. Uma melhoria podia ser a criação de alguns gráficos e subdivisões dos gastos, para mim que uso o Nubank para tudo ia ser uma boa. Assim não precisaria de outro app pra fazer isso.",A Google user,4,0,0,1,sentimentos
"Sério, eu nunca tive um problema com esse app. Nunquinha. Só que eu sou uma pessoa que usa o site de desktop. Old school, eu sei. Mas eu preciso do OFX da fatura pra colocar no meu gerenciador financeiro e o app não faz isso. Até aí tudo bem. Então agora precisa escanear QR Code antes de entrar no site. Tudo bem. Acho bom. Mais segurança. O que eu REALMENTE não entendo é por que vocês foram me esconder esse leitor de QR code dentro do menu de perfil de usuário. DEVERIA ESTAR NA PRIMEIRA TELA",A Google user,4,0,0,1,sentimentos
"a UX ficou muito mais complicada depois que nuconta foi criada. O app antes (quando era só cartão de crédito) era muito mais simples e intuitivo, agora tem muitos botões, algumas infos ficam ""escondidas"", mas a empresa é maravilhosa, o serviço é MUITO bom e o suporte é realmente um dos melhores da vida. Ouso dizer que a interface só me desagrada porque uso já há alguns anos.",A Google user,3,0,1,0,sentimentos
"App sem igual. Depois de me irritar horrores com outros apps de cartão de crédito, passei a valorizar cada vez mais o do nubank. parabéns a equipe de desenvolvimento! amadorismo passa longe de vcs e não digo isso só pelo design e experiência de usuário do app, mas tb pela lógica de negócio por trás.",A Google user,5,0,0,1,sentimentos
"Positivo: Melhor Cartão de Crédito + Melhor Plataforma + Melhor Atendimento. Negativo: Programa de Pontos, precisa melhorar. Comentários: Tenho conta aberta na Nubank, mas não uso mais o cartão, pois tenho um cartao sem anuidade e com um programa de pontos sem anuidade. Poderiam fazer um programa de pontos gratuido para pessoas que tem gastos fixos a partir de certo valor. Tirando isso o NuBank é o melhor cartão.",A Google user,5,0,0,1,sentimentos
"Piorou bastante com as atualizações, embora o leitor de código de barras para pagamento de contas tenha melhorado. Está travando, fica na tela de ""loading"" sempre e preciso reiniciar o app o tempo inteiro.",A Google user,2,1,0,0,sentimentos
Só falta um programa de milhagem ou pontos.,A Google user,5,0,0,1,sentimentos
Sou muito grato à Nubank pela excelência no serviço e principalmente pelo carisma e pela simpatia no atendimento.,A Google user,5,0,0,1,sentimentos
O aplicativo deveria permitir visualizar melhor o saldo e outras opções da Nuconta!,A Google user,4,0,0,1,sentimentos
o Nubank vem melhorando bastante. Empresa nota 10.,A Google user,5,0,0,1,sentimentos
"Melhor o app do Nubank, nunca mais qier saber de outro banco!",A Google user,5,0,0,1,sentimentos
"muito bom, vem crescendo e trazendo novidades pros seus usuários",A Google user,5,0,0,1,sentimentos
"Funcional, prático e simples.",A Google user,5,0,0,1,sentimentos
excelente app e sempre implantando melhorias relevantes,A Google user,5,0,0,1,sentimentos
fala para verificar minha conexao. estou com internet funcionando. prova disso é esse comentario,A Google user,1,1,0,0,sentimentos
nunca mais quero entrar em um banco denovo,A Google user,5,0,0,1,sentimentos
Excelente! Sou fã muito fã de vcs. Seria legal ter pedido de cobrança via boleto com agendamento de data.,A Google user,5,0,0,1,sentimentos
É tão bom que dá raiva :),A Google user,5,0,0,1,sentimentos
Melhor cartão que já tive! Ótimo!!,A Google user,5,0,0,1,sentimentos
"Sinceramente, não vejo por que não dar 5 estrelas. O banco perfeito pra mim, não existe melhor.",A Google user,5,0,0,1,sentimentos
"Falta possibilidade de Samsung pay, Google pay e afins! Vocês não são tão modernos se não tem esse recurso",A Google user,4,0,0,1,sentimentos
"Excelente banco, mas se precisar de ajuda, desista, não sei mas parece que os atendestes fingem que não te entendem",A Google user,2,1,0,0,sentimentos
simplesmente o melhor!,A Google user,5,0,0,1,sentimentos
"Melhor banco que ja tive o prazer de usar. Respostas rápidas, atendimento ótimo e sem custos.",A Google user,5,0,0,1,sentimentos
nice App,A Google user,5,0,0,1,sentimentos
"Simplesmente, O MELHOR!!!",A Google user,5,0,0,1,sentimentos
o melhor banco,A Google user,5,0,0,1,sentimentos
simplesmente o melhor!!,A Google user,5,0,0,1,sentimentos
very good,A Google user,5,0,0,1,sentimentos
great,A Google user,5,0,0,1,sentimentos
Melhor cartão do mundo!!!!!,A Google user,5,0,0,1,sentimentos
muito bom...,A Google user,5,0,0,1,sentimentos
"O aplicativo é bom, mas as notificações não respeitam o status de DND. Mesmo ativando o DND continuo ouvindo as notificações e isso é errado e atrapalha. Daria 5 estrelas se não fosse isso.",A Google user,4,0,0,1,sentimentos
"A empresa começou como uma grande promessa, mas já tô achando mais vantajosa a relação com os bancos tradicionais. Pelo menos pra mim não tem sido útil.",A Google user,2,1,0,0,sentimentos
Melhor cartão. Desde que conheci o Nubank eu não penso mais em obter nenhum outro cartão de crédito e agora com a Nuconta já praticamente aposentei minha conta bancária.,A Google user,5,0,0,1,sentimentos
muito bom,A Google user,5,0,0,1,sentimentos
A Nubank me enviou um email informando que as fotos do meu documento nao estavam boas. foi solicitado que eu entrasse no App para enviar novas fotos porem no App nao aparece nenuma opcao,A Google user,1,1,0,0,sentimentos
fantástico,A Google user,5,0,0,1,sentimentos
útil,A Google user,5,0,0,1,sentimentos
otimo,A Google user,5,0,0,1,sentimentos
Doido,A Google user,5,0,0,1,sentimentos
Depois da última grande reformulação achei um pouco mais confuso de usar que antes. Mas mesmo assim pro controle das suas contas e uso do cartão é um app muito bem feito.,A Google user,5,0,0,1,sentimentos
"O app é muito útil e sem dúvidas esse é um dos melhores bancos que existem. Prático, com serviço de atendimento eficiente, e muitas formas de se pagar a fatura. O único banco que eu tenho total confiança!",A Google user,5,0,0,1,sentimentos
"Muito bom! Desde que a Nubank lançou a NuConta eu praticamente abandonei os outros bancos que utilizava. A interface é sensacional, o atendimento é impecável e muito rápido e a eficiência é excelente. Como sugestão, deixo as seguintes: Um extrato mais detalhado sobre a NuConta; e Uma maneira de rever as notificações que aparecem na barra de tarefas.",A Google user,5,0,0,1,sentimentos
"Uso ja tem um tempo e agora sim tenho uma experiência satisfatória, tanto com o app quanto com o suporte.",A Google user,5,0,0,1,sentimentos
"Banco Inteligente: o App, e serviços bancários da Nubank são muito práticos, não há complicações. Jogada genial da Nuconta com os rendimentos sobre o valor em conta. Muito bom o Nubank, simples, prático e inteligente.",A Google user,5,0,0,1,sentimentos
"Perfeito, aplicativo atende tudo o que se propõe!",A Google user,5,0,0,1,sentimentos
Maravilhoso. De verdade. Isso sim é um banco do século 21.,A Google user,5,0,0,1,sentimentos
Nem recebi meu Nubank e já estou amando a forma como estou sendo tratado e adorando o aplicativo!,A Google user,5,0,0,1,sentimentos
Nubank sempre surpreende com a qualidade dos serviço lançados. Não tem o que reclamar do app.,A Google user,5,0,0,1,sentimentos
good bye tradicional bank.,A Google user,5,0,0,1,sentimentos
"Eu AMO meu roxinho. Banco sensacional, app maravilhoso, atendentes super educados e prestativos!",A Google user,5,0,0,1,sentimentos
Ate o texto da release do nubank é 10/10. 😂😂,A Google user,5,0,0,1,sentimentos
O melhor e mais transparente banco online!,A Google user,5,0,0,1,sentimentos
A magia pra transformar tudo no dinheiro!,A Google user,5,0,0,1,sentimentos
exemplo de qualidade e atendimento.,A Google user,5,0,0,1,sentimentos
"o aplicativo trava na de visualizar, detalhes sobre depositos. tenho que fecha-lo abrir novamente",A Google user,5,0,0,1,sentimentos
great!!!,A Google user,5,0,0,1,sentimentos
great !!!!!,A Google user,5,0,0,1,sentimentos
cada dia melhor,A Google user,5,0,0,1,sentimentos
Very nice,A Google user,5,0,0,1,sentimentos
Excellent,A Google user,5,0,0,1,sentimentos
top,A Google user,5,0,0,1,sentimentos
good,A Google user,5,0,0,1,sentimentos
app fora do ar,A Google user,1,1,0,0,sentimentos
"Tem que facilitar o login, não dá pra digitar CPF e senha toda vez que for logar. Sugiro colocar o login com digital, igual o Banco Inter.",A Google user,4,0,0,1,sentimentos
só queria dizer que fiquei chatiado que o último update não tinha texto engraçadinho pós creditos hahaha (mentira). continuem sendo ótimos assim 😘,A Google user,5,0,0,1,sentimentos
Ótimo aplicativo.,A Google user,5,0,0,1,sentimentos
"Falta função de débito automático da fatura na nuConta. Na tela de pagar boleto, o botão de escrever o número está bugado, ficando e aparecendo a câmera. Poderia ter a detecção automática de número de boleto copiado no clipboard.",A Google user,5,0,0,1,sentimentos
excelente,A Google user,5,0,0,1,sentimentos
perfeito,A Google user,5,0,0,1,sentimentos
Sem duvida alguma o melhor app de banco e cartao de crédito. Nunca vi um atendimento tao perfeito. E o que mais me deixa empolgado é ler as notas de cada atualização. Esse pessoal aí sabe extremamente bem como tratar seus cliente. Parabéns à equipe Nubank!,A Google user,5,0,0,1,sentimentos
"Não posso dizer tudo sobre o aplicativo pois ainda não me foi liberado o cartão, porém, com o aplicativo base, já é bom o suficiente para uma nota cinco. Embora haja margens para melhoria como implementação de simulador, aba de notícias/change logs, opção de auto disconnect do app dentre outras funcionalidades que não afetam o uso normal no app.",A Google user,5,0,0,1,sentimentos
"Perdeu sua essência ao longo do tempo. O cliente não é mais o foco da empresa, se é que um dia foi. A única vantagem da Nubank era o seu atendimento diferenciado, mas isso se perdeu. Existem cartões no mercado que também não cobram anuidade e ainda te oferecem cashback. O Nubank só é cool, mas adulto só ta preocupado é com vantagens e dinheiro no bolso, deixa o ""cool"" para os adolescentes.",A Google user,1,1,0,0,sentimentos
Tudo o que preciso de um banco. Sem burocracia excessiva. Tudo rápido e eficaz!,A Google user,5,0,0,1,sentimentos
"excelente, supre minhas necessidades sem burocracia!",A Google user,5,0,0,1,sentimentos
Melhor banco na minha opinião,A Google user,5,0,0,1,sentimentos
Gosto bastante. Sem frescuras e sem essa de tirar dinheiro dos clientes à forca.,A Google user,5,0,0,1,sentimentos
"após as últimas atualizações ficou lento. o acesso ao cartão virtual hora funciona,hora não...",A Google user,4,0,0,1,sentimentos
"Aplicativo não está abrindo, alegando que estou sem conexão com Internet, arrumem isso",A Google user,1,1,0,0,sentimentos
muito bom aplicativo de serviços e seu atendimento,A Google user,5,0,0,1,sentimentos
Já foi um grande serviço mas está se tornando uma empresa como qualquer outra,A Google user,2,1,0,0,sentimentos
"não estou conseguindo concluir o pedido do cartão, quando chego no final fala que está com problemas técnicos",A Google user,1,1,0,0,sentimentos
exceptional!,A Google user,5,0,0,1,sentimentos
melhor cartão do MUNDOOOOOOOOOO!!!,A Google user,5,0,0,1,sentimentos
nice,A Google user,5,0,0,1,sentimentos
top,A Google user,5,0,0,1,sentimentos
"Melhor cartão que existe!! E melhor aplicativo pra isso, controle total... excelente. Pena que é difícil aumentar o limite do cartão de crédito...",A Google user,5,0,0,1,sentimentos
"app tá ficando muito bugado, falando q estou sem acesso a internet, nao atualiza as compras, não vejo minha fatura por causa disso, por favor, preciso que olhem isso!!",A Google user,3,0,1,0,sentimentos
Nubank Rocks!!!,A Google user,5,0,0,1,sentimentos
excelente!,A Google user,5,0,0,1,sentimentos
excelente,A Google user,5,0,0,1,sentimentos
excelente,A Google user,5,0,0,1,sentimentos
Sem dúvida o melhor! Com sabedoria e responsabilidade é possível controlar e alavancar seus investimentos graças a facilidade e transparecia desta empresa que é sem dúvida fora da curva. Obrigado por estimular a concorrência e o respeito ao cliente. Parabéns NuBank!,A Google user,5,0,0,1,sentimentos
"So falta poder transferir aos finais de semana e sacar e o Nubank será meu unico banco com conta aberta. Atendimento excelente, processos faceis, app perfeito. Assim que essas duas funções estiverem funcionando volto para dar 5 estrelas.",A Google user,4,0,0,1,sentimentos
"Depois de anos utilizando, o aplicativo simplesmente parou de funcionar e me diz que não tenho internet. Já atualizei, já entrei em contato com o suporte, nada funciona. Em qualquer rede, sem acesso ao meu cartão por 2 meses. Pensando em cancelar pq não faço a mínima ideia dos meus gastos, só sei quando chega a fatura por email. Não posso nem bloquear o cartão.",A Google user,1,1,0,0,sentimentos
"Nubank e Banco Inter, os melhores!!",A Google user,5,0,0,1,sentimentos
"O aplicativo é simples e prático, dou ênfase ao trabalho feito no Nubank rewards, muito bem feito e sem informações escondidas!",A Google user,5,0,0,1,sentimentos
Melhor aplicativo!!,A Google user,5,0,0,1,sentimentos
"O app é uma excelente plataforma de controle do cartão, conta e afins... Até hoje nao senti falta de funcionalidade alguma. Equipe Nu de parabéns. Ótimo trabalho.",A Google user,5,0,0,1,sentimentos
Empresa incrível,A Google user,5,0,0,1,sentimentos
muito bom,A Google user,5,0,0,1,sentimentos
Melhor banco,A Google user,5,0,0,1,sentimentos
lindo gasoso,A Google user,5,0,0,1,sentimentos
Excelente aplicativo. Uma dica aos desenvolvedores séria ter uma opção para exportar os valores e compras para uma planilha Excell. Muitas pessoas mantem um controle de gastos e essa opção ajudaria bastante! Obrigado,A Google user,4,0,0,1,sentimentos
Excelente,A Google user,5,0,0,1,sentimentos
Excepcional,A Google user,5,0,0,1,sentimentos
sensacional,A Google user,5,0,0,1,sentimentos
"não consigo abrir o app, pois ele me força a aceitar um contrato desconhecido. a tela fica preta e nao tenho acesso à minha fatura nem ao extrato da minha conta",A Google user,1,1,0,0,sentimentos
"Gosto muito do Nubank e da praticidade da ideia. Mas, infelizmente, esse 
release não seguiu o lema de praticidade. Ficou difícil a utilização. 
Piorou a experiência do usuário. Muito complexa a navegação para acessar 
views que antes era só dá um ""swipe""...fui analisar a fatura atual e foi 
difícil achar. Tenho certeza que vcs podem fzr melhor! Aguardo novo release 
com mais usabilidade! 🙌",A Google user,5,0,0,1,sentimentos
"Única empresa bancária que se esforça para melhorar e se importa com seus clientes. Também a única empresa que melhora com o tempo! Também os únicos releases que eu leio, cada um melhor que o outro!!",A Google user,5,0,0,1,sentimentos
